018642432805,68313504,68523383,,
018683432944,68313504,,,
018745433139,68313504,,,
018808433333,68313504,,,
018871433527,68313504,,,
018933433721,68313504,,,
018996433915,68313504,,,
019059434109,68313504,,,
019121434303,68313504,,,
019184434498,68313504,,,
019247434692,68313504,,,
019309434886,68313504,,,
019372435080,68313504,,,
019435435274,68313504,,,
019498435468,68313504,,,
019560435663,68313504,,,
019623435857,68313504,,,
019686436051,68313504,,,
019748436245,68313504,,,
019811436439,68313504,,,
019872436628,68313504,,,
019933436817,68313504,,,
019995437005,68313504,,,
020056437194,68313504,,,
020117437383,68313504,,,
020178437571,68313504,,,
020239437760,68313504,,,
020301437949,68313504,,,
020362438138,68313504,,,
020423438326,68313504,,,
020484438515,68313504,,,
020546438704,68313504,,,
020607438892,68313504,,,
020668439081,68313504,,,
020729439270,68313504,,,
020790439459,68313504,,,
020852439647,68313504,,,
020913439836,68313504,,,
020974440025,68313504,,,
021035440213,68313504,,,
021096440402,68313504,,,
021158440591,68313504,,,
021219440779,68313504,,,
021280440968,68313504,,,
021336441153,68313504,,,
021391441339,68313504,607880233,,
021442441508,68313504,,,
021493441678,68313504,,,
021544441848,68313504,,,
021595442018,68313504,,,
021646442188,68313504,,,
021698442358,68313504,,,
021739442526,68313504,,,
021780442694,68313504,,,
021821442863,68313504,,,
021862443031,68313504,,,
021904443200,68313504,,,
021945443368,68313504,,,
021974443570,68313504,,,
022002443772,68313504,,,
022031443975,68313504,,,
022060444177,68313504,,,
022088444379,68313504,,,
022108444579,68313504,,,
022127444780,68313504,,,
022146444981,68313504,,,
022165445181,68313504,,,
022184445382,68313504,,,
022203445582,68313504,,,
022222445783,68313504,,,
022224445977,68313504,,,
022226446170,68313504,,,
022228446363,68313504,,,
022229446557,68313504,,,
022231446750,68313504,,,
022233446944,68313504,,,
022235447137,68313504,,,
022237447331,68313504,,,
022239447524,68313504,,,
022241447718,68313504,,,
022256447821,68313504,,,
022272447925,68313504,,,
022282448038,68313504,,,
022291448150,68313504,,,
022302448268,68313504,,,
022312448387,68313504,,,
021022431900,68523383,130799670,,
020919431939,68523383,,,
020827431973,68523383,,,
020656432037,68523383,,,
020486432100,68523383,,,
020316432164,68523383,,,
020146432227,68523383,,,
019976432291,68523383,,,
019806432354,68523383,,,
019635432418,68523383,,,
019465432482,68523383,,,
019295432545,68523383,,,
019125432609,68523383,,,
018955432672,68523383,,,
018784432736,68523383,,,
018513432854,68523383,,,
018387432896,68523383,,,
018262432939,68523383,,,
018137432981,68523383,130800036,,
018001433027,68523383,,,
017866433073,68523383,,,
017716433155,68523383,,,
017566433237,68523383,,,
017416433320,68523383,,,
017266433402,68523383,,,
017116433484,68523383,,,
016966433566,68523383,,,
016816433649,68523383,,,
016666433731,68523383,,,
016516433813,68523383,,,
016398433878,68523383,,,
016258433955,68523383,,,
016111434036,68523383,,,
015963434118,68523383,,,
015816434200,68523383,,,
015669434281,68523383,,,
015521434363,68523383,,,
015374434444,68523383,,,
015227434526,68523383,,,
015079434608,68523383,,,
014932434689,68523383,,,
014785434771,68523383,,,
014669434835,68523383,,,
014582434882,68523383,,,
014446434956,68523383,,,
032513420094,98647170,655516210,,
032671420021,98647170,,,
032829419949,98647170,,,
032987419876,98647170,,,
033145419804,98647170,,,
033303419731,98647170,,,
033462419659,98647170,,,
033620419586,98647170,,,
033778419514,98647170,,,
033936419441,98647170,,,
034094419368,98647170,,,
034252419296,98647170,,,
034410419223,98647170,,,
034568419151,98647170,,,
034726419078,98647170,,,
034885419006,98647170,,,
035043418933,98647170,,,
035201418861,98647170,,,
035284418823,98647170,,,
022714437090,130799670,130799671,,
022652436900,130799670,,,
022591436711,130799670,,,
022529436521,130799670,,,
022467436332,130799670,,,
022405436142,130799670,,,
022344435953,130799670,,,
022282435763,130799670,,,
022220435573,130799670,,,
022158435384,130799670,,,
022097435195,130799670,,,
022063435093,130799670,,,
022029434992,130799670,130799722,,
021970434816,130799670,,,
021909434630,130799670,,,
021849434444,130799670,,,
021788434258,130799670,,,
021728434072,130799670,,,
021668433887,130799670,,,
021607433701,130799670,,,
021547433515,130799670,,,
021486433329,130799670,,,
021426433143,130799670,,,
021366432957,130799670,,,
021305432771,130799670,,,
021245432586,130799670,,,
021184432400,130799670,,,
021124432214,130799670,,,
021064432028,130799670,,,
020984431787,130799670,,,
020947431673,130799670,,,
020884431478,130799670,,,
020822431283,130799670,,,
020759431087,130799670,,,
020697430892,130799670,,,
020634430696,130799670,,,
020572430501,130799670,,,
020509430306,130799670,,,
020447430110,130799670,,,
020384429915,130799670,,,
020322429720,130799670,,,
020260429524,130799670,,,
020197429329,130799670,,,
020135429134,130799670,,,
020072428938,130799670,,,
020010428743,130799670,,,
019947428548,130799670,,,
019885428352,130799670,,,
019822428157,130799670,,,
019760427961,130799670,,,
019698427766,130799670,,,
019635427571,130799670,,,
019573427375,130799670,,,
019510427180,130799670,,,
019448426985,130799670,,,
019385426789,130799670,,,
019323426594,130799670,,,
019293426500,130799670,,,
019281426461,130799670,154266156,,
019268426417,130799670,154261845,579856276,
022859437535,130799671,131633570,,
022811437386,130799671,,,
022762437238,130799671,,,
034880442325,130799684,311063334,,
034714442400,130799684,,,
034547442476,130799684,130799688,,
027427445640,130799685,130799688,,
027283445705,130799685,,,
027140445769,130799685,130799687,,
026972445845,130799687,,,
026804445921,130799687,,,
026636445997,130799687,,,
026468446073,130799687,,,
026300446149,130799687,,,
026133446225,130799687,,,
025965446301,130799687,,,
025817446364,130799687,,,
025763446387,130799687,,,
025672446426,130799687,131633570,297487401,
025546446480,130799687,,,
025405446540,130799687,131633572,,
034423442530,130799688,,,
034300442585,130799688,,,
034176442640,130799688,130799949,,
034015442712,130799688,,,
033854442784,130799688,,,
033693442855,130799688,,,
033532442927,130799688,,,
033371442998,130799688,,,
033210443070,130799688,,,
033049443141,130799688,,,
032888443213,130799688,,,
032727443284,130799688,,,
032566443356,130799688,,,
032405443427,130799688,,,
032244443499,130799688,,,
032083443571,130799688,,,
031922443642,130799688,,,
031761443714,130799688,,,
031600443785,130799688,,,
031439443857,130799688,,,
031278443928,130799688,,,
031117444000,130799688,,,
030956444071,130799688,,,
030890444101,130799688,572408254,,
030821444132,130799688,,,
030656444205,130799688,,,
030491444278,130799688,,,
030327444351,130799688,,,
030162444424,130799688,,,
029998444497,130799688,,,
029960444514,130799688,131648498,,
029851444563,130799688,,,
029742444611,130799688,131648504,,
029696444631,130799688,,,
029542444700,130799688,,,
029389444768,130799688,,,
029235444836,130799688,,,
029081444905,130799688,,,
028927444973,130799688,,,
028774445041,130799688,,,
028620445110,130799688,,,
028466445178,130799688,130799940,,
028318445244,130799688,,,
028169445310,130799688,,,
028021445376,130799688,,,
027872445442,130799688,,,
027724445508,130799688,,,
027575445574,130799688,,,
